Country,Year,Status,Life_expectancy,Adult_Mortality,infant_deaths,Alcohol,percentage_expenditure,Hepatitis_B,Measles,BMI,under_five_deaths,Polio,Total_expenditure,Diphtheria,HIV_AIDS,GDP,Population,thinness__1_19_years,thinness_5_9_years,Income_composition_of_resources,Schooling
47,2005,1,58.9,296,41,1.5,78.71124,84,435,22.4,62,85,4.51,84,3.1,498.1724,215429,8.1,8.1,0.499,8.1
47,2004,1,58.3,34,41,1.46,53.23776,8,60,21.8,62,81,3.96,8,3.2,423.1936,2986536,8.4,8.3,0.491,7.7
47,2003,1,57.9,38,41,1.53,31.09435,8,1939,21.2,63,8,3.12,8,3.4,373.2816,2446782,8.6,8.5,0.489,7.9
47,2002,1,57.6,31,42,1.6,3.336438,8,12289,2.7,63,8,3.7,78,3.5,39.48447,1.992452e+007,8.8,8.8,0.484,7.6
48,2014,1,88,73,0,7.53,2163.043,96,1,66,0,99,8.8,99,0.1,21673.78,1892413,0.8,0.7,0.862,17.2
48,2013,1,86,74,0,7.46,2183.107,98,3,65.4,0,99,9.26,99,0.1,21874.82,1965211,0.8,0.7,0.86,17.1
48,2012,1,84,76,0,8.2,2528.993,98,3,64.9,0,99,9.24,99,0.1,22242.68,114511,0.8,0.7,0.858,16.8
48,2011,1,85,76,0,8.02,3192.887,95,40,64.3,0,99,9.77,99,0.1,25916.29,1114899,0.8,0.7,0.86,16.7
48,2010,1,83,76,0,9,3189.754,95,149,63.7,0,99,9.18,99,0.1,26917.76,1.112134e+007,0.8,0.7,0.859,16.4
48,2009,1,80,78,0,9.08,372.6854,95,2,63.1,0,99,9.76,99,0.1,2971.973,111717,0.8,0.7,0.857,16.2
48,2008,1,79.9,77,0,9.51,3682.887,95,1,62.4,0,99,9.76,99,0.1,31997.28,1177841,0.8,0.7,0.853,15.9
48,2007,1,79.4,8,0,9.67,3632.243,95,2,61.8,0,99,9.41,99,0.1,28827.33,1148473,0.8,0.7,0.855,16.4
48,2006,1,79.7,77,0,9.42,318.5807,94,0,61.2,1,98,9.34,98,0.1,2481.158,112362,0.8,0.7,0.85,16.3
48,2005,1,79.3,81,0,9.95,2785.139,93,122,6.5,1,96,9.36,96,0.1,22551.74,1987314,0.8,0.7,0.839,15.6
48,2004,1,79.2,81,0,9.56,287.6125,92,1,59.9,1,95,8.3,95,0.1,21955.15,1955141,0.8,0.8,0.83,15.3
48,2003,1,79.1,81,0,9.46,2124.922,92,0,59.2,1,93,8.61,94,0.1,18477.58,19287,0.8,0.8,0.823,15.2
48,2002,1,79,81,1,8.09,160.8897,91,5,58.6,1,92,8.72,92,0.1,1411.313,19222,0.8,0.8,0.811,14.6
48,2001,1,78.7,83,1,8.62,1403.022,9,12,58,1,9,8.47,91,0.1,12538.18,1862132,0.9,0.8,0.801,14.2
48,2000,1,78.2,84,1,8.48,122.1824,89,56,57.4,1,89,7.6,89,0.1,1242.954,18588,0.9,0.8,0.794,13.9
49,2014,1,71.7,187,10,1.88,657.5283,73,0,49.9,13,65,6.2,73,0.4,3687.764,1.592356e+007,1.2,1.2,0.614,10.7
49,2013,1,71.4,189,11,1.93,582.147,85,0,49.3,13,84,6.3,85,0.4,3452.829,1.559621e+007,1.2,1.2,0.611,10.7
49,2012,1,71.3,189,11,2.02,484.7188,96,0,48.6,13,94,6.33,96,0.4,3299.651,1527156,1.2,1.2,0.616,10.6
49,2011,1,71.1,193,11,2.16,457.7746,88,0,47.9,14,88,6.28,88,0.4,3187.845,1.494892e+007,1.2,1.2,0.609,10.5
49,2010,1,77,196,12,2.14,443.3248,94,0,47.2,14,94,6.64,94,0.4,2825.525,1463417,1.3,1.3,0.602,10.5
49,2009,1,76,198,12,2.14,445.4423,92,0,46.5,15,92,6.79,92,0.4,2635.753,1431628,1.3,1.3,0.596,10.4
49,2008,1,79,19,13,2.21,472.2235,95,0,45.9,15,96,6.65,95,0.4,2794.222,146366,1.3,1.3,0.589,10.4
49,2007,1,75,192,13,2.4,380.9632,85,0,45.2,16,85,6.86,85,0.4,2489.956,137286,1.3,1.3,0.578,10.1
49,2006,1,69.7,24,14,2.38,352.0245,89,0,44.5,17,9,7.7,89,0.4,2256.567,133978,1.4,1.4,0.57,9.8
49,2005,1,69.2,28,14,2.35,41.50846,87,0,43.8,18,87,6.79,87,0.4,277.8344,139628,1.4,1.4,0.567,9.6
50,2014,1,58.1,299,27,0.01,50.57976,51,175,22.7,41,42,5.64,51,0.5,561.9974,118559,7.5,7.4,0.412,8.6
50,2013,1,58.8,284,27,0.01,5.140669,63,53,22.2,41,63,5.49,63,1,54.16932,1.153662e+007,7.7,7.6,0.406,8.5
50,2012,1,58.4,288,28,0.01,4.344931,62,6,21.7,42,63,5.39,62,1.9,52.34856,1.128147e+007,7.8,7.8,0.396,8.5
50,2011,1,58.1,29,28,0.22,42.25479,63,11,21.2,43,63,4.73,63,2,459.2912,113517,8,8,0.385,8.4
50,2010,1,57.8,291,29,0.2,29.74734,64,45,2.8,44,62,4.55,64,2.2,438.7513,179417,8.2,8.2,0.38,8.3
50,2009,1,57.3,297,29,0.18,24.84764,57,264,2.3,46,6,3.85,57,2.3,436.6896,1556524,8.4,8.4,0.376,8.1
50,2008,1,56.8,33,30,0.21,19.6851,57,89,19.8,47,59,3.21,6,2.3,437.4467,1323142,8.6,8.6,0.371,7.9
50,2007,1,56.4,36,31,0.19,1.399627,57,3,19.4,48,46,3.8,63,2.4,49.45678,196727,8.9,8.8,0.364,7.6
51,2014,1,58.4,282,4,0.01,50.06054,87,1,25.6,6,87,5.59,87,3.4,642.6256,1725744,7.3,7.1,0.419,9.2
51,2013,1,58.1,279,4,0.01,8.200637,87,0,25,6,87,6.14,87,4.5,61.56635,1681495,7.5,7.3,0.415,9.1
51,2012,1,57.6,285,4,0.01,0.9485264,87,0,24.3,6,87,5.96,87,5.3,67.75188,1638139,7.7,7.5,0.416,9.1
51,2011,1,57.1,289,4,3.57,40.45367,86,0,23.7,7,85,5.46,86,5.7,692.6999,1596154,7.8,7.7,0.41,9
51,2010,1,56.7,287,4,3.21,53.30783,83,26,23.1,7,82,6.7,83,5.9,543.9574,155588,8,7.9,0.405,8.9
51,2009,1,56.3,288,4,2.55,47.12969,8,0,22.5,7,78,6.81,8,6,544.2228,1517448,8.3,8.1,0.401,8.9
52,2014,1,66,217,0,7.64,4.141293,98,0,45.9,1,97,5.25,98,0.3,43.82321,763393,5.5,5.3,0.636,10.3
52,2013,1,65.9,218,0,7.56,345.9044,98,0,45,1,98,5.1,98,0.3,3944.178,75881,5.5,5.3,0.633,10.3
52,2012,1,65.8,22,0,7.57,497.4719,97,0,44.1,1,97,6.57,97,0.3,3785.936,75391,5.6,5.3,0.63,10.6
52,2011,1,65.6,229,0,7.56,536.2333,93,0,43.2,1,93,6.8,93,0.4,3439.598,7491,5.6,5.3,0.624,10.3
52,2010,1,65.9,221,0,7.52,48.02859,95,0,42.4,1,95,6.6,95,0.4,326.2812,746556,5.6,5.3,0.618,10.2
52,2009,1,66.1,218,0,7.49,466.6694,98,0,41.6,1,97,7.32,98,0.3,2716.353,745693,5.6,5.4,0.618,10.5
52,2008,1,66.3,218,1,7.32,493.3279,93,0,4.9,1,93,7.46,93,0.8,2576.125,746314,5.6,5.4,0.618,10.7
52,2007,1,65.7,232,1,7.2,362.8702,94,0,4.3,1,94,6.45,94,1.9,2327.583,747869,5.7,5.5,0.62,11.2
52,2006,1,65.2,24,1,7.04,170.6326,93,0,39.6,1,92,4.67,93,1.1,1945.64,74961,5.7,5.5,0.622,11.7
52,2005,1,65,238,1,7.35,17.46406,93,0,39,1,93,5.83,93,1.8,198.4552,75946,5.7,5.5,0.619,11.4
52,2004,1,65.1,237,1,7.84,1.776181,91,0,38.4,1,91,5.73,91,1.9,145.5886,751652,5.8,5.6,0.613,11.2
52,2003,1,65.3,237,1,7.93,16.47949,9,0,37.8,1,91,5.97,9,2.1,986.7958,751857,5.8,5.6,0.611,11.1
52,2002,1,65.3,244,1,7.73,10.93634,91,0,37.1,1,93,5.84,91,2.3,96.86748,751884,5.9,5.7,0.609,11
52,2001,1,65.4,247,1,6.71,15.54979,85,0,36.4,1,9,5.82,85,1.7,925.5825,752263,5.9,5.7,0.606,10.9
53,2014,1,63.1,245,14,0.01,5.103249,48,0,48.8,19,55,7.56,48,0.5,83.11481,1572466,3.9,3.9,0.487,9.1
53,2013,1,62.7,253,14,5.68,4.989712,68,0,47.7,19,67,8.1,68,0.5,81.26567,1431776,3.9,3.9,0.483,9.1
54,2014,1,74.5,149,3,2.87,345.3776,97,0,5.2,4,97,8.72,97,0.3,2242.712,889216,2.1,2.1,0.618,11.4
54,2013,1,74.3,15,4,3.11,311.7553,97,0,49.3,4,97,9.15,97,0.4,2136.774,8657785,2.2,2.1,0.614,11.6
54,2012,1,74.1,151,4,3.11,363.5722,97,0,48.4,4,97,9.78,97,0.4,2178.383,855646,2.2,2.1,0.614,11.6
54,2011,1,73.9,153,4,3.1,32.16408,97,0,47.6,5,97,8.57,97,0.4,212.5848,83516,2.2,2.2,0.611,11.7
54,2010,1,73.6,156,4,3.1,302.1058,97,0,46.8,5,97,8.45,97,0.4,1932.858,8194778,2.3,2.2,0.606,11.5
54,2009,1,73.4,157,4,3.08,286.1211,97,0,45.9,5,97,8.84,97,0.5,1815.489,83521,2.3,2.2,0.603,11.3
54,2008,1,73.2,159,4,3.14,231.9113,92,0,45.1,5,93,8.4,93,0.6,1751.596,7872658,2.3,2.3,0.597,11.1
54,2007,1,73,16,5,3.16,222.4823,93,0,44.3,6,94,7.89,94,0.7,1592.572,777972,2.4,2.3,0.59,10.9
54,2006,1,72.8,161,5,3.23,192.9298,94,0,43.5,6,94,7.63,95,0.8,1437.629,754146,2.4,2.4,0.583,10.8
54,2005,1,72.5,163,5,3.23,203.7135,97,0,42.8,6,98,7.81,98,0.9,1311.742,737343,2.5,2.4,0.577,10.6
54,2004,1,72.2,165,5,3.02,188.2499,93,0,42,7,94,7.89,94,1.2,1217.658,724153,2.6,2.5,0.571,10.4
54,2003,1,71.9,166,6,3.04,194.4336,91,0,41.2,7,92,8.29,92,1.4,1157.343,733821,2.6,2.5,0.566,10.3
54,2002,1,71.6,169,6,3.09,154.8636,94,0,4.4,7,95,7.28,95,1.5,1132.872,6863157,2.7,2.6,0.561,10.1
54,2001,1,71.3,171,6,2.74,15.36175,95,0,39.6,8,99,6.88,96,1.6,113.4546,669361,2.7,2.7,0.557,9.9
54,2000,1,71,174,6,2.61,28.80831,93,0,38.8,8,88,6.63,94,1.7,188.7832,6524283,2.8,2.7,0.551,9.8
55,2014,1,68,184,957,3.07,86.52154,79,79563,18.1,1200,84,4.69,85,0.2,1573.119,1.293859e+009,26.8,27.4,0.607,11.6
55,2013,1,67.6,187,1000,3.11,67.6723,7,13822,17.5,1300,82,4.53,83,0.2,1452.195,1.278562e+008,26.8,27.5,0.599,11.5
55,2012,1,67.3,19,1100,3.1,64.96964,73,18668,17,1400,79,4.39,82,0.2,1446.985,1.263659e+008,26.9,27.6,0.59,11.3
55,2011,1,66.8,193,1100,3,64.6059,44,33634,16.4,1500,79,4.33,82,0.2,1461.672,1.247236e+008,26.9,27.7,0.58,10.8
55,2010,1,66.4,196,1200,2.77,57.7336,38,31458,15.9,1600,76,4.28,79,0.2,1345.772,1.239869e+007,27,27.8,0.569,10.4
55,2009,1,66,2,1300,2.5,0.8441863,37,56188,15.4,1700,73,4.38,74,0.2,19.31777,1.214271e+008,27,27.8,0.563,10.5
55,2008,1,65.5,23,1300,1.93,43.03043,29,44258,14.9,1800,69,4.34,7,0.3,991.4846,1.197147e+008,27,27.9,0.556,10.2
55,2007,1,65.2,26,1400,1.59,5.23477,6,41144,14.4,1900,67,4.23,64,0.3,118.1664,1.179681e+009,27.1,28,0.546,9.9
55,2006,1,64.8,28,1500,1.37,34.85943,6,64185,13.9,2000,66,4.25,65,0.3,792.2597,1.161978e+009,27.1,28,0.536,9.7
55,2005,1,64.4,211,1500,1.27,3.509637,8,36711,13.5,2000,65,4.28,65,0.3,77.819,1.144119e+009,27.2,28.1,0.526,9.4
55,2004,1,64,214,1600,1.2,27.33801,6,55443,13,2100,58,4.22,63,0.3,621.3184,1.126136e+009,27.2,28.2,0.518,9.2
56,2014,1,68.9,179,119,0.09,200.0684,78,12943,26.5,142,8,2.85,78,0.3,3491.596,2.551311e+008,1.4,1.2,0.682,12.9
56,2013,1,68.7,181,124,0.09,22.84783,85,8419,25.6,148,86,2.93,85,0.3,362.664,2.523226e+007,1.5,1.3,0.677,12.9
56,2012,1,68.5,183,129,0.08,254.4688,83,15489,24.7,154,84,2.9,83,0.3,3687.954,2.488832e+008,1.5,1.4,0.669,12.6
56,2011,1,68.3,185,134,0.08,211.8783,81,21893,23.8,161,81,2.71,81,0.3,3634.277,2.457751e+007,1.6,1.5,0.662,12.3
56,2010,1,68.1,187,138,0.08,190.5454,83,18869,22.9,167,82,2.74,81,0.3,3113.486,2.425241e+008,1.6,1.5,0.656,12.1
56,2009,1,67.9,189,143,0.08,125.7981,82,20818,22.1,174,85,2.83,78,0.3,2254.446,2.393448e+007,1.7,1.6,0.645,11.7
56,2008,1,67.7,189,149,0.07,10.26341,82,15369,21.3,181,83,2.81,77,0.2,216.5277,2.361593e+008,1.7,1.7,0.641,11.7
56,2007,1,67.5,19,154,0.06,102.6334,76,19456,2.5,188,77,3.1,73,0.2,1855.939,2.329891e+008,1.8,1.7,0.638,11
56,2006,1,67.3,191,159,0.06,72.01593,66,20422,19.7,194,78,2.91,72,0.1,1586.254,2.298382e+007,1.8,1.8,0.632,10.9
56,2005,1,67.2,19,163,0.06,5.381783,65,15853,19,201,79,2.79,72,0.1,126.9288,2.267127e+007,1.9,1.9,0.629,11.1
56,2004,1,65.3,213,174,0.06,55.36107,64,29171,18.2,237,79,2.37,71,0.1,1148.57,2.236146e+008,1.9,1.9,0.624,11
56,2003,1,66.9,189,173,0.05,8.460156,64,24457,17.5,215,8,2.53,71,0.1,164.5945,2.254521e+007,1.9,11,0.613,10.8
56,2002,1,66.7,189,177,0.05,43.17867,63,14492,16.7,222,8,2.27,7,0.1,899.5557,2175859,11,11.1,0.608,10.6
56,2001,1,66.5,188,182,0.06,33.95837,62,3825,16,229,77,2.23,76,0.1,747.9817,2145652,11,11.1,0.604,10.6
56,2000,1,66.3,188,187,0.06,3.433344,65,3344,15.4,237,72,1.98,75,0.1,78.92744,2.115443e+007,11,11.2,0.597,10.7
57,2014,1,67.9,199,32,0.01,43.52408,62,1317,58.5,39,67,5.54,64,0.1,673.7474,3568,5.3,5.1,0.658,10.1
57,2013,1,69.5,17,32,0.01,447.3695,66,669,57.8,39,7,5.92,68,0.1,6925.224,3.388315e+007,5.3,5.1,0.659,10.3
57,2012,1,76,147,32,0.01,429.6625,61,15,57.2,39,7,5.26,69,0.1,6651.122,3.277657e+007,5.3,5.1,0.656,10.5
57,2011,1,77,144,32,0.17,285.1197,77,15,56.5,39,8,3.32,79,0.1,5854.614,3172753,5.3,5.1,0.649,10.4
57,2010,1,76,145,32,0.19,21.82252,72,492,55.8,39,74,3.82,74,0.1,452.7495,376271,5.3,5.1,0.646,10.4
57,2009,1,74,148,32,0.2,185.6367,75,30328,55.2,39,78,4.65,78,0.1,3735.145,2.989465e+007,5.4,5.1,0.643,10.3
57,2008,1,69.3,167,32,0.17,192.1563,66,5494,54.5,38,71,3.93,69,0.1,4521.325,2.911142e+007,5.4,5.1,0.638,10.3
57,2007,1,65.9,227,31,0.14,146.7606,56,230,53.8,38,74,3.69,57,0.1,3129.225,2839433,5.4,5.1,0.636,10.2
57,2006,1,64.7,249,31,0.03,75.258,59,474,53.2,38,63,3,59,0.1,2351.812,2.769791e+007,5.4,5.1,0.631,10.2
57,2005,1,66.8,29,31,0.18,59.18845,65,908,52.5,37,69,4.13,65,0.1,1849.639,278426,5.4,5.2,0.628,10.1
57,2004,1,67.2,21,30,0.32,44.1206,62,9081,51.9,37,69,5.61,74,0.1,1391.817,2631669,5.4,5.2,0.603,9.8
58,2014,0,81.2,66,0,10.75,746.367,95,33,62.1,0,96,7.78,96,0.1,5553.326,4617225,0.3,0.2,0.91,18.6
58,2013,0,81,67,0,10.49,703.5527,95,51,61.3,0,96,8.1,96,0.1,5234.767,4598294,0.3,0.2,0.902,18.6
58,2012,0,85,69,0,11.49,6616.695,95,107,6.5,0,95,8.32,95,0.1,49231.36,4586897,0.3,0.2,0.895,18.5
58,2011,0,84,7,0,11.72,6386.954,95,285,59.7,0,95,8.15,95,0.1,52567.53,4576794,0.3,0.2,0.909,18.5
58,2010,0,86,68,0,11.88,4509.235,46,443,58.9,0,94,8.76,94,0.1,48538.59,456155,0.3,0.2,0.907,18.2
59,2014,1,82.2,6,1,2.62,4348.335,97,6,64.6,1,95,7.81,95,0.1,37582.85,82157,1.2,1.1,0.895,16
59,2013,1,82.1,61,1,2.69,4279.896,97,50,64.2,1,96,7.89,96,0.1,36393.67,8595,1.2,1.1,0.891,15.9
59,2012,1,81.8,6,1,2.78,3830.185,97,211,63.8,1,94,7.73,94,0.1,32569.6,7915,1.2,1.1,0.889,15.9
59,2011,1,81.8,61,1,2.67,3793.162,98,70,63.4,1,94,7.39,94,0.1,33657.16,77658,1.2,1.1,0.883,15.8
59,2010,1,81.7,61,1,2.63,409.4109,97,23,63,1,95,7.36,95,0.1,3661.994,76236,1.2,1.1,0.878,15.7
59,2009,1,81.5,63,1,2.55,508.6645,98,5,62.6,1,96,7.46,96,0.1,27795.88,74856,1.2,1.1,0.876,15.6
59,2008,1,81,65,1,2.47,471.5533,99,931,62.1,1,94,7.33,94,0.1,29657.44,7388,1.1,1.1,0.877,15.8
59,2007,1,84,68,1,2.33,4.345102,99,539,61.6,1,95,7.37,95,0.1,258.637,7181,1.1,1.1,0.872,15.7
59,2006,1,84,68,1,2.23,33.58621,96,9,61.1,1,94,7.38,95,0.1,2195.177,7537,1.1,1.1,0.87,15.7
59,2005,1,80,71,1,2.41,250.9343,96,2,6.6,1,95,7.44,93,0.1,2611.179,6931,1.1,1.1,0.866,15.8
59,2004,1,81,69,1,2.23,1895.343,99,116,6.1,1,95,7.35,95,0.1,19888.17,689,1.1,1.1,0.863,15.9
59,2003,1,79.7,71,1,2.32,1731.756,98,124,59.6,1,93,7.44,93,0.1,18947,66897,1.1,1.1,0.863,16
59,2002,1,79.3,74,1,2.47,1701.196,98,2,59.2,1,91,7.49,9,0.1,18431.16,657,1.1,1.1,0.855,15.3
59,2001,1,79.3,74,1,2.53,22.27333,96,19,58.7,1,93,7.61,92,0.1,236.1965,6439,1.1,1.1,0.85,15.1
59,2000,1,78.9,76,1,2.53,199.9341,98,36,58.3,1,93,7.13,93,0.1,2152.143,6289,1.1,1.1,0.845,15.2
60,2014,0,82.5,57,2,7.56,4831.645,95,0,63.1,2,95,9.25,95,0.1,35396.67,678914,0.6,0.6,0.877,16.3
60,2013,0,82.3,58,2,7.35,483.1917,96,0,62.6,2,96,9.22,96,0.1,3537.274,6233948,0.5,0.6,0.876,16.5
60,2012,0,82,6,2,7.49,4793.905,96,376,62.1,2,96,9.28,97,0.1,34814.12,5.953972e+007,0.5,0.6,0.877,16.6
60,2011,0,82,6,2,6.98,5439.692,96,5189,61.5,2,96,9.27,96,0.1,38334.68,5.937945e+007,0.5,0.5,0.872,16.4
60,2010,0,81.8,6,2,6.95,5219.669,96,372,61,2,96,9.42,96,0.1,35849.37,5.927742e+007,0.5,0.5,0.869,16.4
60,2009,0,81.6,61,2,7.25,5243.317,96,351,6.5,2,96,9.41,96,0.1,36976.85,5995365,0.5,0.5,0.868,16.3
60,2008,0,81.5,61,2,7.96,66.3784,96,1617,59.9,2,96,8.89,96,0.1,464.1846,5.882673e+007,0.5,0.5,0.866,16.3
60,2007,0,81.3,63,2,8.37,5228.822,97,321,59.4,2,97,8.48,97,0.1,37698.79,5843831,0.5,0.5,0.862,16.1
60,2006,0,81.2,65,2,8.44,473.1915,96,439,58.8,2,97,8.82,96,0.1,3341.748,5.814398e+007,0.5,0.5,0.856,16
60,2005,0,88,66,2,8.65,4506.256,96,135,58.2,2,97,8.71,95,0.1,31959.26,5.796948e+007,0.5,0.5,0.851,15.8
60,2004,0,89,66,2,8.98,4270.915,96,599,57.6,3,97,8.49,94,0.1,31174.56,5.768533e+007,0.5,0.5,0.846,15.6
60,2003,0,79.9,72,2,9.3,3519.259,95,10982,57,3,97,8.17,96,0.1,27387.23,5731323,0.5,0.5,0.841,15.4
60,2002,0,80,72,2,9.25,2883.335,95,9385,56.4,3,96,8.23,93,0.1,22196.57,57597,0.5,0.5,0.836,15.2
60,2001,0,79.8,75,2,9.69,3.12223,95,0,55.7,3,96,8.11,93,0.1,24.819,569741,0.5,0.5,0.828,14.9
60,2000,0,79.4,77,3,9.78,31.50582,94,1457,55,3,97,7.91,87,0.1,251.2426,5694218,0.5,0.5,0.823,14.8
61,2014,1,75.8,133,1,3.83,427.3055,92,0,53.5,1,93,5.36,92,0.5,4855.744,286287,1.8,1.7,0.727,12.8
61,2013,1,75.6,136,1,3.79,5.457289,93,0,52.7,1,86,5.91,93,0.6,56.14495,285187,1.8,1.7,0.727,12.8
61,2012,1,75.3,138,1,3.65,37.17109,96,0,52,1,96,5.66,96,0.5,521.3336,284992,1.8,1.7,0.725,12.8
61,2011,1,75.2,139,1,3.58,33.1753,92,1,51.2,1,93,5.21,92,0.6,513.5495,2829493,1.8,1.7,0.722,12.8
61,2010,1,75,138,1,3.55,396.6271,94,0,5.5,1,94,5.3,94,0.5,4682.728,281721,1.8,1.7,0.721,12.7
61,2009,1,74.7,142,1,3.33,235.7067,9,0,49.7,1,9,5.16,9,0.6,4293.383,28482,1.9,1.7,0.721,12.7
61,2008,1,74.5,145,1,3.51,31.76576,92,2,48.9,1,91,5.4,91,0.4,492.4924,279122,1.9,1.7,0.718,12.6
61,2007,1,74.2,148,1,3.64,25.62349,92,0,48.1,1,94,4.87,92,0.9,462.5179,2775467,1.9,1.7,0.714,12.5
61,2006,1,74,15,1,3.63,194.0926,97,0,47.2,1,99,4.22,95,1.5,4313.168,276279,1.9,1.7,0.709,12.5
61,2005,1,73.5,161,1,3.59,16.97512,99,0,46.3,1,99,4.7,99,1.9,482.2476,2744673,1.9,1.7,0.706,12.4
61,2004,1,73.3,165,1,3.67,192.3226,98,0,45.4,1,97,4.8,98,2.3,3719.974,2728777,1.9,1.8,0.689,11.1
61,2003,1,73.1,166,1,3.48,155.5885,36,0,44.5,1,99,4.56,96,2.3,3465.222,2712511,1.9,1.8,0.694,11.9
62,2014,1,74,113,4,0.41,63.87845,98,20,64.8,4,98,7.45,98,0.1,466.9477,88936,3.9,3.9,0.737,13.1
62,2013,1,73.9,114,4,0.4,546.6235,98,120,64,4,98,7.23,98,0.1,3992.867,8413464,3.9,3.9,0.737,13.1
62,2012,1,73.7,115,4,0.41,67.70171,98,3,63.2,4,98,8,98,0.1,387.7532,7992573,3.9,3.9,0.735,12.9
62,2011,1,73.6,116,4,0.43,68.86623,98,0,62.4,4,98,8.39,98,0.1,387.3241,7574943,3.8,3.9,0.737,13.1
62,2010,1,73.4,117,4,0.51,715.9709,98,0,61.7,4,98,8.42,98,0.1,3679.193,718239,3.8,3.8,0.739,13.2
62,2009,1,73.3,118,4,0.59,668.7447,98,0,6.9,4,98,9.54,98,0.1,3492.14,6821116,3.8,3.8,0.742,13.6
62,2008,1,73.1,119,4,0.61,535.2786,97,2,6.1,4,98,8.78,97,0.1,3385.697,6489822,3.8,3.8,0.739,13.6
62,2007,1,73,12,4,0.6,373.2629,98,41,59.3,4,98,8.35,98,0.1,2762.864,6193191,3.8,3.8,0.736,13.6
62,2006,1,72.8,121,4,0.59,313.3626,98,1,58.6,4,98,8.8,98,0.1,2537.349,5934232,3.9,3.8,0.733,13.7
62,2005,1,72.4,127,4,0.55,27.44252,95,28,57.8,4,95,8.88,95,0.1,223.8379,5714111,3.9,3.8,0.73,13.8
62,2004,1,72.5,125,4,0.54,32.52524,95,21,57,4,95,9.5,95,0.1,261.4569,5535595,3.9,3.8,0.723,13.5
62,2003,1,72.3,127,4,0.54,228.7838,97,76,56.3,4,97,9.15,97,0.1,1889.214,5396774,3.9,3.9,0.717,13.2
62,2002,1,72.1,129,4,0.54,259.1572,95,19,55.5,4,95,9.68,95,0.1,1812.288,5287488,3.9,3.9,0.712,13
62,2001,1,71.9,131,4,0.55,248.6975,97,61,54.8,4,97,9.9,99,0.1,1728.266,5193482,4,3.9,0.706,12.7
62,2000,1,71.7,133,4,0.49,227.2966,93,32,54,4,94,9.65,91,0.1,1657.889,51313,4,4,0.7,12.6
63,2014,1,69.9,22,5,6.29,24.44474,95,321,52.3,5,95,4.36,95,0.1,1286.565,1.728922e+007,2.4,2.5,0.789,15
63,2013,1,69.5,28,5,6.48,26.40727,99,73,51.4,6,98,4.3,98,0.1,1389.856,1735275,2.4,2.5,0.782,15
63,2012,1,69.1,214,6,6.82,235.3566,95,55,5.6,7,98,4.32,99,0.1,12387.19,1.679143e+007,2.4,2.5,0.774,14.7
63,2011,1,68.5,224,7,6.63,179.1701,99,127,49.9,7,99,4.6,99,0.1,11634.42,165566,2.3,2.5,0.766,14.4
63,2010,1,67.8,236,7,6.83,11.15163,99,4,49.2,8,98,4.42,99,0.1,97.64997,1.632158e+007,2.3,2.5,0.763,14.5
63,2009,1,67.8,235,7,6.64,808.2433,99,0,48.5,8,99,4.13,98,0.1,7165.278,169271,2.3,2.5,0.758,14.6
63,2008,1,66.6,258,8,7.6,708.3286,99,20,47.9,9,99,3.65,99,0.1,8513.565,15674,2.4,2.5,0.758,14.6
63,2007,1,65.3,288,8,7.44,499.7304,94,13,47.3,9,94,3.19,93,0.1,6771.415,1.548419e+007,2.4,2.5,0.754,14.7
63,2006,1,65,295,8,7.08,76.19869,99,109,46.8,9,99,3.73,99,0.1,5291.576,153884,2.4,2.5,0.747,14.3
63,2005,1,64.6,294,8,6.94,351.8603,94,16118,46.3,9,99,4.7,98,0.1,3771.279,1514729,2.4,2.5,0.737,13.9
63,2004,1,64.7,287,8,6.55,33.9166,99,2204,45.8,9,99,3.95,82,0.1,2874.288,1512985,2.5,2.6,0.725,13.5
63,2003,1,64.4,282,8,6.58,23.43401,99,24,45.3,9,99,3.7,99,0.1,268.1237,149918,2.5,2.6,0.714,13.1
63,2002,1,64.7,276,8,5.99,145.1023,95,18,44.8,9,95,3.61,95,0.1,1658.311,1.485895e+007,2.6,2.6,0.7,12.7
63,2001,1,64.4,284,8,5.75,12.60884,95,94,44.4,10,95,3.47,95,0.1,149.9268,1.485834e+007,2.6,2.7,0.685,12.3
63,2000,1,63.9,292,9,6,112.5412,99,245,43.9,10,96,4.16,97,0.1,1229.958,1.488363e+007,2.7,2.7,0.676,12.1
64,2014,1,62.9,255,56,0.01,170.9627,92,354,21.3,79,93,5.72,92,2.9,1335.646,462425,7.8,7.7,0.546,11.1
64,2013,1,62.6,258,58,1.84,165.9305,93,190,2.7,81,94,5.57,87,3,1229.115,4.482685e+007,7.9,7.7,0.541,11.1
64,2012,1,62.1,263,59,1.81,154.227,94,0,2.1,84,94,5.49,94,3,1155.258,4.364663e+007,8,7.8,0.536,11.1
64,2011,1,61.2,278,60,1.8,109.7052,96,2395,19.5,86,97,5.23,96,3.4,987.4454,4.248684e+007,8.1,7.9,0.53,11.1
64,2010,1,63,294,61,1.73,56.58984,9,95,18.9,89,9,3.97,9,4.3,967.3477,4135152,8.2,8,0.523,11.1
64,2009,1,59.1,317,62,1.86,7.146851,88,1218,18.4,91,89,4.17,88,5,92.81625,423724,8.2,8.1,0.514,10.7
64,2008,1,57.9,339,64,1.71,60.51535,88,1282,17.9,95,88,3.9,88,6.4,916.8993,3.914842e+007,8.3,8.2,0.506,10.4
